"id","sourceSystem","repository","collectionId","parentId","level","title","createdDate","uniqueIdentifier","dimensions","languages","subjects","copyrightStatus","copyrightStatement","linkToSource","access","format","dedication","description","modifiedDate","thumbnail","filePath","sequence","collectionInformation","fileId","mimeType","workType","medium","creators","width","height","md5Checksum","creationPlace"
"002097132","Aleph","RARE","002097132","root","manifest","Cancionero popular.","[19--?].","","15 cm","[""spa""]","[{""term"": ""Songs Peru Texts.""}, {""term"": ""Popular music Peru."", ""uri"": ""http://id.loc.gov/authorities/subjects/sh94002084""}]","","","https://onesearch.library.nd.edu/primo-explore/fulldisplay?docid=ndu_aleph002097132&context=L&vid=NDU&lang=en_US&search_scope=malc_blended&adaptor=Local%20Search%20Engine&tab=onesearch&query=any,contains,ndu_aleph002097132&mode=basic","","13 volumes ;","Hesburgh Library copy from the library of José Durand, acquired by the University Libraries in 1995 through the generosity of Tom and Dottie Corson.","","","","","1","","","","Language material","","[]","","","",""
"BOO_002097132-00a.jpg","Aleph","RARE","002097132","002097132","file","00a","","","","","","","","","","","","","2020-02-25T17:45:30Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-00a.jpg","0","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","6412a144e7b16cbb7745611d48ed280c",""
"BOO_002097132-00b.jpg","Aleph","RARE","002097132","002097132","file","00b","","","","","","","","","","","","","2020-02-25T17:45:30Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-00b.jpg","1","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","d357c4230fabb6d9cf2315b035742711",""
"BOO_002097132-01.jpg","Aleph","RARE","002097132","002097132","file","01","","","","","","","","","","","","","2020-02-25T17:45:09Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-01.jpg","2","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","a4f9c0f5aae543869984bb032547e4cc",""
"BOO_002097132-02.jpg","Aleph","RARE","002097132","002097132","file","02","","","","","","","","","","","","","2020-02-25T17:45:11Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-02.jpg","3","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","5f211ba8774f42efcb0c5a418c5efe90",""
"BOO_002097132-03.jpg","Aleph","RARE","002097132","002097132","file","03","","","","","","","","","","","","","2020-02-25T17:45:11Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-03.jpg","4","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","25e051b77bfb672a5b5253573007a91b",""
"BOO_002097132-04.jpg","Aleph","RARE","002097132","002097132","file","04","","","","","","","","","","","","","2020-02-25T17:45:12Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-04.jpg","5","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","c97e1e5f9ff27903cdde2ed43231196a",""
"BOO_002097132-05.jpg","Aleph","RARE","002097132","002097132","file","05","","","","","","","","","","","","","2020-02-25T17:45:13Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-05.jpg","6","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","98b826f07b95a31eb2d49cc0dcd2f4bc",""
"BOO_002097132-06.jpg","Aleph","RARE","002097132","002097132","file","06","","","","","","","","","","","","","2020-02-25T17:45:15Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-06.jpg","7","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","8e17e69b55d59a5d16ab15a16d0e59a7",""
"BOO_002097132-07.jpg","Aleph","RARE","002097132","002097132","file","07","","","","","","","","","","","","","2020-02-25T17:45:16Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-07.jpg","8","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","bb35423633763cfebb6a68f2cf2eddf4",""
"BOO_002097132-08.jpg","Aleph","RARE","002097132","002097132","file","08","","","","","","","","","","","","","2020-02-25T17:45:30Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-08.jpg","9","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","e6158dbd8f24ab063efe468f089de963",""
"BOO_002097132-09.jpg","Aleph","RARE","002097132","002097132","file","09","","","","","","","","","","","","","2020-02-25T17:45:30Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-09.jpg","10","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","f531de2b44ec3ba7ee25c7d865f97625",""
"BOO_002097132-10.jpg","Aleph","RARE","002097132","002097132","file","10","","","","","","","","","","","","","2020-02-25T17:45:14Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-10.jpg","11","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","0314f43f23d87a7adb969c07ac450026",""
"BOO_002097132-11.jpg","Aleph","RARE","002097132","002097132","file","11","","","","","","","","","","","","","2020-02-25T17:45:14Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-11.jpg","12","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","448807fd9890ea8e860f12827a532608",""
"BOO_002097132-12.jpg","Aleph","RARE","002097132","002097132","file","12","","","","","","","","","","","","","2020-02-25T17:45:15Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-12.jpg","13","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","6e57ae6dcc4583d0a51a506c809b5d29",""
"BOO_002097132-13.jpg","Aleph","RARE","002097132","002097132","file","13","","","","","","","","","","","","","2020-02-25T17:45:15Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-13.jpg","14","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","9bebf5efae02ec6cff838bbc90572bac",""
"BOO_002097132-14.jpg","Aleph","RARE","002097132","002097132","file","14","","","","","","","","","","","","","2020-02-25T17:45:15Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-14.jpg","15","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","7530c1d1a4a62b932551e40316f84113",""
"BOO_002097132-15.jpg","Aleph","RARE","002097132","002097132","file","15","","","","","","","","","","","","","2020-02-25T17:45:16Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-15.jpg","16","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","81e8b51941bfa5f6a1bd4e271ca727f9",""
"BOO_002097132-16.jpg","Aleph","RARE","002097132","002097132","file","16","","","","","","","","","","","","","2020-02-25T17:45:16Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-16.jpg","17","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","503dd3279655ffe1eecb38f831415843",""
"BOO_002097132-17.jpg","Aleph","RARE","002097132","002097132","file","17","","","","","","","","","","","","","2020-02-25T17:45:00Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-17.jpg","18","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","2fbcc9deaa5429d5799c174c34dcf0be",""
"BOO_002097132-18.jpg","Aleph","RARE","002097132","002097132","file","18","","","","","","","","","","","","","2020-02-25T17:45:30Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-18.jpg","19","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","2cfdd2e224ea2abf65238811c9889271",""
"BOO_002097132-19.jpg","Aleph","RARE","002097132","002097132","file","19","","","","","","","","","","","","","2020-02-25T17:45:30Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-19.jpg","20","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","1fcc15ce23cb4067c43f7a4e07198be4",""
"BOO_002097132-20.jpg","Aleph","RARE","002097132","002097132","file","20","","","","","","","","","","","","","2020-02-25T17:45:22Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-20.jpg","21","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","a1cf6a54b5589f4f113bec4f22f105d6",""
"BOO_002097132-21.jpg","Aleph","RARE","002097132","002097132","file","21","","","","","","","","","","","","","2020-02-25T17:45:23Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-21.jpg","22","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","f04b58e641361717e5d52c707e2e2ad3",""
"BOO_002097132-22.jpg","Aleph","RARE","002097132","002097132","file","22","","","","","","","","","","","","","2020-02-25T17:45:17Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-22.jpg","23","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","9b5d584e23a62eba7ce8f5718a2f3752",""
"BOO_002097132-23.jpg","Aleph","RARE","002097132","002097132","file","23","","","","","","","","","","","","","2020-02-25T17:45:18Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-23.jpg","24","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","5952e52938a0b0f8b8e79b5912e408e8",""
"BOO_002097132-24.jpg","Aleph","RARE","002097132","002097132","file","24","","","","","","","","","","","","","2020-02-25T17:45:25Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-24.jpg","25","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","5f7d3aa2c619252ffb5b266730742249",""
"BOO_002097132-25.jpg","Aleph","RARE","002097132","002097132","file","25","","","","","","","","","","","","","2020-02-25T17:45:34Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-25.jpg","26","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","f709daca5c7b20003b9945dc2335aed8",""
"BOO_002097132-26.jpg","Aleph","RARE","002097132","002097132","file","26","","","","","","","","","","","","","2020-02-25T17:45:35Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-26.jpg","27","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","d19d5a7bff9ced87e510581ca7c8991d",""
"BOO_002097132-27.jpg","Aleph","RARE","002097132","002097132","file","27","","","","","","","","","","","","","2020-02-25T17:45:35Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-27.jpg","28","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","bc9f77c57b408cdcd75c990b3448faa2",""
"BOO_002097132-28.jpg","Aleph","RARE","002097132","002097132","file","28","","","","","","","","","","","","","2020-02-25T17:45:18Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-28.jpg","29","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","7e08191ddb1b27e67317dcfc690993dc",""
"BOO_002097132-29.jpg","Aleph","RARE","002097132","002097132","file","29","","","","","","","","","","","","","2020-02-25T17:45:19Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-29.jpg","30","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","7c419eda438190703243c030a094090c",""
"BOO_002097132-30.jpg","Aleph","RARE","002097132","002097132","file","30","","","","","","","","","","","","","2020-02-25T17:45:28Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-30.jpg","31","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","331f37eac3cae99875405e84515bc199",""
"BOO_002097132-31.jpg","Aleph","RARE","002097132","002097132","file","31","","","","","","","","","","","","","2020-02-25T17:45:30Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-31.jpg","32","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","3ac7c0ec8000c71d580ab20d602cd065",""
"BOO_002097132-32.jpg","Aleph","RARE","002097132","002097132","file","32","","","","","","","","","","","","","2020-02-25T17:45:36Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-32.jpg","33","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","7db85caa283efaf3ce84e3a32ae9ccb4",""
"BOO_002097132-99a.jpg","Aleph","RARE","002097132","002097132","file","99a","","","","","","","","","","","","","2020-02-25T17:45:36Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-99a.jpg","34","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","0f5577adcb903519fa25803409522848",""
"BOO_002097132-99b.jpg","Aleph","RARE","002097132","002097132","file","99b","","","","","","","","","","","","","2020-02-25T17:45:37Z","False","s3://libnd-smb-rbsc/digital/MARBLE-images/BOO_002097132/BOO_002097132-99b.jpg","35","","https://rarebooks.library.nd.edu/digital/MARBLE-images/BOO_002097132/BOO_002097132","","","","","","","79d4a8de1340605670d02bbe9a79c9d9",""
